Angle(deg),Range(m),Intensity
0.999998,0.383,1800
0,0.348,2400
-1,0,0
-2,0.333,3700
-3,0.329,3600
-4,0.327,3600
-5,0.324,3800
-6,0.325,4300
-7,0.323,4200
-8,0.322,3700
-9,0.322,4000
-10,0.324,3700
-11,0.327,3500
-12,0.335,3500
-13,0,0
-14,0.389,2500
-15,0.393,2500
-16,0.399,2200
-17,0.404,2400
-18,0.414,2200
-19,0.426,2200
-20,0.435,2100
-21,0.448,1300
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0.176,3400
40,0.178,3300
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,3.971,200
33,0,0
32,3.964,200
31,4.061,300
30,3.942,200
29,3.953,200
28,3.937,200
27,3.866,300
26,3.832,300
25,3.8,400
24,3.753,400
23,3.773,400
22,3.79,500
21,3.69,400
20,3.703,400
19,3.681,400
18,3.676,400
17,3.612,300
16,0,0
15,0,0
14,0.519,1200
13,0,0
12,0,0
11,0,0
10,0,0
9,0.427,1400
8,0.423,1700
7,0.418,1800
6,0.415,1800
5,0.41,1800
4,0.403,1800
3,0.399,2100
2,0.376,3000
0.999998,0.372,3800
0,0.37,3700
-1,0.371,3600
-2,0.369,3800
-3,0.369,3400
-4,0.371,2900
-5,0.373,3000
-6,0.379,2600
-7,0.385,2500
-8,0.391,2200
-9,0.455,2000
-10,0.467,2000
-11,0.481,1400
-12,0,0
-13,3.756,300
-14,3.758,300
-15,3.709,400
-16,3.843,300
-17,3.855,300
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0.17,3600
39,0.177,3500
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,3.971,200
31,4.066,300
30,0,0
29,3.947,200
28,3.933,200
27,3.867,300
26,3.839,300
25,3.797,400
24,3.758,400
23,3.78,400
22,3.78,500
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0.433,1700
14,0.429,1500
13,0.425,1400
12,0.424,1600
11,0.422,1500
10,0.42,1500
9,0.421,1500
8,0.422,1700
7,0.421,1800
6,0.424,1800
5,0.43,1900
4,0.415,2500
3,0.414,2400
2,0.444,1700
0.999998,0.433,2600
0,0,0
-1,0.436,2000
-2,0.452,2200
-3,0.462,1900
-4,0.52,800
-5,3.618,300
-6,3.53,400
-7,3.553,400
-8,3.581,400
-9,3.595,400
-10,3.683,300
-11,3.626,400
-12,3.686,400
-13,3.74,300
-14,3.773,300
-15,3.718,200
-16,3.839,300
-17,3.849,300
-18,3.867,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0.172,3600
39,0.176,3600
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,3.962,200
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0.478,1200
23,0.469,1300
22,0.46,1300
21,0.455,1300
20,0.452,1400
19,0.445,1200
18,0.442,1300
17,0.442,1300
16,0.439,1400
15,0.439,1700
14,0.44,1500
13,0.44,1500
12,0.443,1500
11,0.446,1400
10,0.449,1400
9,0.453,1400
8,0.459,1500
7,0.462,1500
6,0.471,1400
5,0.483,1300
4,0.492,1300
3,0.508,1200
2,0.529,1300
0.999998,0,0
0,3.557,300
-1,3.525,500
-2,3.53,400
-3,3.53,400
-4,3.569,400
-5,3.552,400
-6,3.533,400
-7,3.545,400
-8,3.577,400
-9,3.591,400
-10,3.605,200
-11,3.628,400
-12,3.674,400
-13,3.847,200
-14,3.755,300
-15,3.716,200
-16,3.835,300
-17,3.836,300
-18,3.871,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0.171,3700
39,0.174,3600
38,0.176,3400
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0.494,1100
27,0.48,1100
26,0.475,1200
25,0.469,1200
24,0.467,1400
23,0.465,1400
22,0.462,1500
21,0.461,1500
20,0.463,1600
19,0.46,1300
18,0.462,1400
17,0.466,1400
16,0.465,1500
15,0.468,1700
14,0.471,1300
13,0.474,1400
12,0.482,1400
11,0.489,1300
10,0.498,1200
9,0,0
8,0,0
7,0,0
6,0,0
5,3.564,200
4,3.526,500
3,3.589,200
2,3.601,200
0.999998,3.593,200
0,3.517,400
-1,3.527,500
-2,3.527,400
-3,3.54,400
-4,3.547,400
-5,3.546,400
-6,3.533,400
-7,3.542,400
-8,3.585,400
-9,3.597,400
-10,3.679,300
-11,3.642,400
-12,3.672,400
-13,3.748,300
-14,3.751,300
-15,3.713,200
-16,3.76,400
-17,3.84,300
-18,3.87,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.171,3900
38,0.17,3400
37,0.17,3300
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0.492,1100
30,0.489,1200
29,0.486,1300
28,0.49,1300
27,0.482,1300
26,0.483,1300
25,0.482,1500
24,0.483,1500
23,0.484,1500
22,0.483,1600
21,0.487,1400
20,0.493,1400
19,0.494,1200
18,0.5,1200
17,0.511,1200
16,0,0
15,0.53,1400
14,0.543,1200
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,3.544,400
6,3.542,200
5,3.521,500
4,3.551,400
3,3.586,200
2,3.597,200
0.999998,3.593,200
0,3.521,400
-1,3.527,500
-2,3.559,500
-3,3.53,400
-4,3.561,400
-5,3.562,400
-6,3.546,400
-7,3.544,400
-8,3.585,400
-9,3.59,400
-10,3.687,300
-11,3.645,400
-12,3.664,400
-13,3.752,300
-14,3.693,400
-15,3.708,200
-16,3.769,400
-17,3.843,300
-18,3.87,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.172,5200
38,0.167,3900
37,0.165,3600
36,0.169,3300
35,0.506,1100
34,0,0
33,0.501,1200
32,0.502,1200
31,0.502,1200
30,0.505,1300
29,0.509,1300
28,0.516,1300
27,0.515,1200
26,0.523,1400
25,0.53,1400
24,0.541,1200
23,0.548,1200
22,0.55,1400
21,0,0
20,0,0
19,0,0
18,3.682,400
17,3.68,200
16,3.688,400
15,3.528,200
14,0,0
13,3.52,200
12,3.572,300
11,3.591,300
10,0,0
9,0,0
8,0,0
7,3.536,400
6,3.489,300
5,3.556,400
4,3.501,500
3,3.586,200
2,3.599,200
0.999998,3.594,200
0,3.53,500
-1,3.533,500
-2,3.552,500
-3,3.562,500
-4,3.546,400
-5,3.588,500
-6,3.556,400
-7,3.544,400
-8,3.578,400
-9,3.579,400
-10,3.631,400
-11,3.65,400
-12,3.66,400
-13,3.756,300
-14,3.699,400
-15,3.701,400
-16,3.79,400
-17,3.847,300
-18,3.882,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.173,5500
38,0.167,3700
37,0.165,3700
36,0.168,3700
35,0.549,700
34,0.557,600
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,3.848,500
24,3.75,400
23,3.767,600
22,3.796,500
21,3.617,300
20,3.7,400
19,3.686,400
18,3.681,400
17,0,0
16,3.552,200
15,0,0
14,0,0
13,3.518,200
12,3.576,300
11,3.596,500
10,0,0
9,0,0
8,0,0
7,3.499,500
6,3.489,300
5,3.549,600
4,3.552,200
3,3.59,200
2,3.598,200
0.999998,3.593,200
0,3.531,500
-1,3.535,500
-2,3.548,500
-3,3.555,500
-4,3.586,500
-5,3.552,400
-6,3.58,500
-7,3.574,500
-8,3.611,500
-9,3.582,400
-10,3.621,400
-11,3.703,500
-12,3.671,400
-13,3.692,400
-14,3.687,400
-15,3.713,400
-16,3.776,400
-17,3.777,400
-18,3.825,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.173,5600
38,0.168,4000
37,0.166,3700
36,0.17,3400
35,0.66,600
34,0,0
33,0,0
32,0,0
31,4.042,300
30,3.953,200
29,3.971,400
28,3.937,200
27,3.808,400
26,3.87,500
25,3.885,600
24,3.747,400
23,3.768,600
22,3.787,500
21,0,0
20,3.718,400
19,3.684,400
18,3.673,400
17,0,0
16,3.68,400
15,3.527,200
14,0,0
13,3.52,200
12,3.573,300
11,3.548,400
10,0,0
9,0,0
8,0,0
7,3.534,600
6,3.544,200
5,3.556,600
4,3.548,200
3,3.588,200
2,3.595,200
0.999998,3.594,200
0,3.527,500
-1,3.525,500
-2,3.549,500
-3,3.566,500
-4,3.589,500
-5,3.594,500
-6,3.591,500
-7,3.578,500
-8,3.615,500
-9,3.581,400
-10,3.625,400
-11,3.649,400
-12,3.67,400
-13,3.684,400
-14,3.685,400
-15,3.703,400
-16,3.787,400
-17,3.784,400
-18,3.823,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.173,5200
38,0.169,3700
37,0.168,3500
36,0.172,3300
35,0,0
34,4.044,300
33,4.057,300
32,4.057,300
31,4.051,300
30,3.938,200
29,3.962,400
28,3.94,200
27,3.864,500
26,3.854,500
25,3.837,500
24,3.747,400
23,3.777,400
22,3.801,500
21,3.708,200
20,3.7,400
19,3.699,400
18,3.627,500
17,0,0
16,3.693,400
15,0,0
14,0,0
13,3.52,200
12,3.577,300
11,3.598,500
10,0,0
9,0,0
8,0,0
7,3.538,600
6,3.542,200
5,3.552,600
4,3.552,200
3,3.588,200
2,3.602,200
0.999998,3.59,200
0,3.539,500
-1,3.532,500
-2,3.556,500
-3,3.561,500
-4,3.585,500
-5,3.563,400
-6,3.544,400
-7,3.572,500
-8,3.613,500
-9,3.594,400
-10,3.617,400
-11,3.705,500
-12,3.668,400
-13,3.69,400
-14,3.693,400
-15,3.717,400
-16,3.768,400
-17,3.782,400
-18,3.804,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.174,4500
38,0.171,3600
37,0.171,3400
36,0.175,1100
35,4.086,300
34,4.078,300
33,4.104,300
32,4.048,300
31,3.954,400
30,4.037,300
29,0,0
28,3.949,200
27,3.799,400
26,3.881,500
25,3.894,600
24,3.743,400
23,3.776,400
22,3.813,500
21,3.717,200
20,3.716,400
19,3.673,400
18,3.661,400
17,3.683,200
16,3.694,400
15,3.52,200
14,0,0
13,0,0
12,3.508,200
11,3.566,400
10,0,0
9,0,0
8,0,0
7,3.527,600
6,3.54,200
5,3.548,600
4,3.555,200
3,3.579,200
2,3.587,200
0.999998,3.608,200
0,3.537,500
-1,3.556,600
-2,3.54,500
-3,3.566,500
-4,3.564,500
-5,3.601,500
-6,3.626,500
-7,3.591,500
-8,3.61,500
-9,3.593,400
-10,3.647,400
-11,3.649,400
-12,3.666,400
-13,3.68,400
-14,3.715,400
-15,3.714,400
-16,3.79,400
-17,3.774,400
-18,3.842,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0.175,3700
38,0.174,3400
37,0.176,3400
36,0,0
35,4.091,300
34,4.181,400
33,4.063,300
32,4.054,300
31,4.04,300
30,4.017,300
29,3.965,200
28,3.944,200
27,3.863,500
26,3.853,500
25,3.838,500
24,3.735,400
23,3.773,400
22,3.783,500
21,3.708,200
20,3.702,400
19,3.689,400
18,3.679,400
17,3.598,300
16,3.692,400
15,3.527,200
14,0,0
13,3.522,200
12,3.508,200
11,3.549,400
10,0,0
9,0,0
8,0,0
7,3.536,600
6,3.542,200
5,3.553,600
4,3.558,200
3,3.584,200
2,3.604,200
0.999998,3.601,200
0,3.543,500
-1,3.53,500
-2,3.551,500
-3,3.565,500
-4,3.583,500
-5,3.589,500
-6,3.596,500
-7,3.588,500
-8,3.58,400
-9,3.59,400
-10,3.63,400
-11,3.641,400
-12,3.658,400
-13,3.673,400
-14,3.702,400
-15,3.707,400
-16,3.785,400
-17,3.774,400
-18,3.83,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0.177,3600
39,0.179,3600
38,0.18,3300
37,0,0
36,0,0
35,0,0
34,4.056,300
33,4.052,300
32,4.054,300
31,4.057,300
30,3.945,200
29,3.962,400
28,3.94,200
27,3.933,400
26,3.831,500
25,3.845,500
24,3.752,400
23,3.78,400
22,3.779,500
21,0,0
20,3.694,400
19,3.673,400
18,3.681,400
17,3.688,200
16,3.687,400
15,0,0
14,0,0
13,3.523,200
12,3.51,200
11,3.543,400
10,0,0
9,0,0
8,0,0
7,3.58,500
6,3.54,200
5,3.549,600
4,3.555,200
3,3.581,200
2,3.597,200
0.999998,3.593,200
0,3.55,500
-1,3.526,500
-2,3.553,500
-3,3.567,500
-4,3.591,500
-5,3.554,400
-6,3.578,500
-7,3.58,500
-8,3.618,500
-9,3.597,400
-10,3.61,400
-11,3.623,400
-12,3.672,400
-13,3.67,400
-14,3.685,400
-15,3.717,400
-16,3.776,400
-17,3.786,400
-18,3.81,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0.181,3300
39,0.186,3200
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.067,300
33,4.047,300
32,4.055,300
31,4.051,300
30,4.021,300
29,3.962,200
28,3.934,200
27,3.863,500
26,3.843,500
25,3.854,500
24,3.749,400
23,3.792,400
22,3.791,500
21,0,0
20,3.704,400
19,3.68,400
18,3.674,400
17,3.682,200
16,3.685,400
15,0,0
14,0,0
13,3.513,200
12,3.563,300
11,3.544,400
10,0,0
9,0,0
8,0,0
7,3.539,600
6,3.538,200
5,3.553,600
4,3.554,200
3,3.584,200
2,3.602,200
0.999998,3.598,200
0,3.546,500
-1,3.528,500
-2,3.549,500
-3,3.569,500
-4,3.596,500
-5,3.594,500
-6,3.55,400
-7,3.58,500
-8,3.623,500
-9,3.64,500
-10,3.616,400
-11,3.629,400
-12,3.672,400
-13,3.659,400
-14,3.699,400
-15,3.717,400
-16,3.776,400
-17,3.782,400
-18,3.817,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0.187,3300
40,0.19,2500
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.066,300
33,4.064,300
32,4.047,300
31,4.051,300
30,4.021,300
29,3.959,200
28,3.937,200
27,3.923,400
26,3.843,500
25,3.841,500
24,3.749,400
23,3.777,400
22,3.791,500
21,3.708,200
20,3.705,400
19,3.691,400
18,3.679,400
17,3.685,200
16,3.683,400
15,3.53,200
14,0,0
13,3.522,200
12,3.509,200
11,3.539,400
10,0,0
9,0,0
8,0,0
7,3.545,400
6,3.535,600
5,3.556,600
4,3.551,200
3,3.581,200
2,3.601,200
0.999998,3.594,200
0,3.542,500
-1,3.527,500
-2,3.554,500
-3,3.564,500
-4,3.593,500
-5,3.588,500
-6,3.536,400
-7,3.587,500
-8,3.578,400
-9,3.634,500
-10,3.621,400
-11,3.626,400
-12,3.668,400
-13,3.673,400
-14,3.7,400
-15,3.717,400
-16,3.772,400
-17,3.788,400
-18,3.822,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0.188,3000
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.067,300
33,4.064,300
32,4.058,300
31,4.061,300
30,3.945,200
29,4.03,300
28,3.862,300
27,3.862,500
26,3.834,500
25,3.851,500
24,3.758,400
23,3.789,400
22,3.79,500
21,0,0
20,3.7,400
19,3.671,400
18,3.67,400
17,3.693,200
16,3.678,400
15,0,0
14,0,0
13,3.521,200
12,3.515,200
11,3.531,400
10,0,0
9,0,0
8,0,0
7,3.503,500
6,3.538,200
5,3.548,600
4,3.556,200
3,3.582,200
2,3.607,200
0.999998,3.596,200
0,3.537,500
-1,3.519,500
-2,3.563,500
-3,3.563,500
-4,3.59,500
-5,3.59,500
-6,3.576,500
-7,3.582,500
-8,3.612,500
-9,3.641,500
-10,3.612,400
-11,3.615,400
-12,3.686,400
-13,3.68,400
-14,3.693,400
-15,3.721,400
-16,3.763,400
-17,3.792,400
-18,3.807,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
